image_name,image_id,bbox,object,score
./aesop/data/images/6444/panel_2.jpg,6444_2,"[224.05029296875, 81.177490234375, 278.830322265625, 139.12667846679688]",head,0.6
./aesop/data/images/6444/panel_2.jpg,6444_2,"[445.2038269042969, 89.3152847290039, 506.15496826171875, 147.2647705078125]",head,0.6
./aesop/data/images/6444/panel_2.jpg,6444_2,"[55.478981018066406, 256.8675537109375, 93.97148132324219, 292.4518127441406]",light,0.56
./aesop/data/images/6444/panel_2.jpg,6444_2,"[452.5210876464844, 0.0, 700.0, 279.5707702636719]",wall,0.56
./aesop/data/images/6444/panel_2.jpg,6444_2,"[497.8384704589844, 173.72203063964844, 605.1520385742188, 291.8119201660156]",cabinet,0.54
./aesop/data/images/6444/panel_2.jpg,6444_2,"[252.6498260498047, 72.63600158691406, 695.0497436523438, 351.0984802246094]",building,0.52
./aesop/data/images/6444/panel_2.jpg,6444_2,"[91.78954315185547, 141.66856384277344, 545.747314453125, 400.0]",building,0.52
./aesop/data/images/6444/panel_2.jpg,6444_2,"[52.207340240478516, 82.73172760009766, 489.5824890136719, 328.159423828125]",building,0.51
./aesop/data/images/6444/panel_2.jpg,6444_2,"[202.08302307128906, 152.981689453125, 333.91986083984375, 344.3040771484375]",woman,0.5
./aesop/data/images/6444/panel_2.jpg,6444_2,"[432.527587890625, 85.02901458740234, 523.1703491210938, 278.65234375]",girl,0.5
./aesop/data/images/6475/panel_0.jpg,6475_0,"[36.48578643798828, 122.88807678222656, 152.78057861328125, 235.7477264404297]",television,0.86
./aesop/data/images/6475/panel_0.jpg,6475_0,"[288.0305480957031, 2.419987916946411, 597.5468139648438, 292.7714538574219]",wall,0.84
./aesop/data/images/6475/panel_0.jpg,6475_0,"[3.3349714279174805, 18.348241806030273, 484.5125732421875, 307.214599609375]",wall,0.79
./aesop/data/images/6475/panel_0.jpg,6475_0,"[351.1549987792969, 34.15972900390625, 700.0, 329.899658203125]",wall,0.73
./aesop/data/images/6475/panel_0.jpg,6475_0,"[0.0, 0.0, 223.9246826171875, 270.4635925292969]",wall,0.7
./aesop/data/images/6475/panel_0.jpg,6475_0,"[251.29351806640625, 0.0, 696.3214721679688, 171.1336669921875]",wall,0.68
./aesop/data/images/6475/panel_0.jpg,6475_0,"[383.1208801269531, 113.5899429321289, 434.54449462890625, 166.33863830566406]",head,0.63
./aesop/data/images/6475/panel_0.jpg,6475_0,"[309.12188720703125, 199.12509155273438, 340.2910461425781, 228.50405883789062]",hand,0.58
./aesop/data/images/6475/panel_0.jpg,6475_0,"[302.75689697265625, 120.5144271850586, 460.0997619628906, 288.0841369628906]",woman,0.55
./aesop/data/images/6475/panel_0.jpg,6475_0,"[137.73587036132812, 11.244743347167969, 276.89837646484375, 146.21022033691406]",window,0.51
./aesop/data/images/6475/panel_1.jpg,6475_1,"[214.78204345703125, 260.5818786621094, 303.028564453125, 396.4656982421875]",pants,0.78
./aesop/data/images/6475/panel_1.jpg,6475_1,"[303.6660461425781, 270.6888122558594, 507.2302551269531, 379.7694396972656]",table,0.66
./aesop/data/images/6475/panel_1.jpg,6475_1,"[0.0, 1.169592261314392, 245.6586456298828, 138.4522247314453]",sky,0.57
./aesop/data/images/6475/panel_1.jpg,6475_1,"[195.1377716064453, 110.62614440917969, 622.1530151367188, 396.5690002441406]",building,0.56
./aesop/data/images/6475/panel_1.jpg,6475_1,"[504.6165771484375, 197.6426544189453, 557.0559692382812, 258.7555847167969]",head,0.51
./aesop/data/images/6475/panel_1.jpg,6475_1,"[514.6744995117188, 202.08840942382812, 551.7044067382812, 230.02757263183594]",hat,0.49
./aesop/data/images/6475/panel_1.jpg,6475_1,"[370.1294250488281, 101.64332580566406, 685.43359375, 375.17431640625]",building,0.49
./aesop/data/images/6475/panel_1.jpg,6475_1,"[163.65737915039062, 139.94557189941406, 328.8109130859375, 398.622314453125]",woman,0.44
./aesop/data/images/6475/panel_1.jpg,6475_1,"[603.9580078125, 117.63878631591797, 691.10595703125, 291.79833984375]",door,0.43
./aesop/data/images/6475/panel_1.jpg,6475_1,"[420.0421447753906, 1.0012810230255127, 700.0, 152.4934844970703]",sky,0.43
./aesop/data/images/6475/panel_2.jpg,6475_2,"[119.78254699707031, 8.035078048706055, 567.6168212890625, 281.4319152832031]",wall,0.86
./aesop/data/images/6475/panel_2.jpg,6475_2,"[353.1685485839844, 0.0, 662.9339599609375, 274.1842346191406]",wall,0.8
./aesop/data/images/6475/panel_2.jpg,6475_2,"[0.6611737608909607, 0.0, 390.35748291015625, 269.2123107910156]",wall,0.76
./aesop/data/images/6475/panel_2.jpg,6475_2,"[39.48872756958008, 147.06201171875, 163.4698486328125, 287.8008728027344]",television,0.72
./aesop/data/images/6475/panel_2.jpg,6475_2,"[0.08000046759843826, 0.0, 158.677734375, 302.2911376953125]",wall,0.7
./aesop/data/images/6475/panel_2.jpg,6475_2,"[249.64669799804688, 61.179691314697266, 697.52392578125, 330.8825988769531]",wall,0.68
./aesop/data/images/6475/panel_2.jpg,6475_2,"[369.5433654785156, 75.86441040039062, 416.7471618652344, 105.61373138427734]",hair,0.66
./aesop/data/images/6475/panel_2.jpg,6475_2,"[138.96229553222656, 7.955556392669678, 283.17529296875, 147.6255340576172]",window,0.65
./aesop/data/images/6475/panel_2.jpg,6475_2,"[51.272457122802734, 228.14059448242188, 152.74172973632812, 318.71209716796875]",stand,0.61
./aesop/data/images/6475/panel_2.jpg,6475_2,"[333.816162109375, 73.28053283691406, 459.46112060546875, 211.8493194580078]",woman,0.53
./aesop/data/images/2001/panel_0.jpg,2001_0,"[91.23779296875, 40.797054290771484, 226.65721130371094, 199.01144409179688]",window,0.84
./aesop/data/images/2001/panel_0.jpg,2001_0,"[564.0364379882812, 231.22286987304688, 648.0317993164062, 387.07989501953125]",pants,0.81
./aesop/data/images/2001/panel_0.jpg,2001_0,"[232.71815490722656, 28.561058044433594, 688.2994384765625, 295.1282958984375]",wall,0.8
./aesop/data/images/2001/panel_0.jpg,2001_0,"[157.44349670410156, 199.04547119140625, 219.9437713623047, 263.4562072753906]",pillow,0.78
./aesop/data/images/2001/panel_0.jpg,2001_0,"[271.5095520019531, 219.88023376464844, 355.3711853027344, 390.4268798828125]",pants,0.7
./aesop/data/images/2001/panel_0.jpg,2001_0,"[0.0, 269.51641845703125, 361.474609375, 399.8511962890625]",floor,0.68
./aesop/data/images/2001/panel_0.jpg,2001_0,"[558.696533203125, 83.10102844238281, 612.0419921875, 144.76504516601562]",head,0.67
./aesop/data/images/2001/panel_0.jpg,2001_0,"[93.62815856933594, 5.100528717041016, 282.7179260253906, 269.8155517578125]",window,0.56
./aesop/data/images/2001/panel_0.jpg,2001_0,"[49.114261627197266, 11.419438362121582, 546.4240112304688, 309.0830383300781]",wall,0.53
./aesop/data/images/2001/panel_0.jpg,2001_0,"[451.69976806640625, 159.04872131347656, 484.467529296875, 185.98377990722656]",hand,0.52
./aesop/data/images/2001/panel_1.jpg,2001_1,"[91.23970794677734, 40.83988952636719, 226.67440795898438, 199.01121520996094]",window,0.84
./aesop/data/images/2001/panel_1.jpg,2001_1,"[260.5086669921875, 0.0, 700.0, 283.032958984375]",wall,0.82
./aesop/data/images/2001/panel_1.jpg,2001_1,"[157.4126739501953, 199.03622436523438, 219.90025329589844, 263.43853759765625]",pillow,0.78
./aesop/data/images/2001/panel_1.jpg,2001_1,"[549.6712646484375, 223.29354858398438, 633.5269775390625, 382.48162841796875]",pants,0.74
./aesop/data/images/2001/panel_1.jpg,2001_1,"[0.0, 269.0581359863281, 362.2132873535156, 400.0]",floor,0.64
./aesop/data/images/2001/panel_1.jpg,2001_1,"[111.1335678100586, 28.21420669555664, 574.1279907226562, 277.4664306640625]",wall,0.63
./aesop/data/images/2001/panel_1.jpg,2001_1,"[570.9227905273438, 82.3026351928711, 622.5848999023438, 143.7438201904297]",head,0.6
./aesop/data/images/2001/panel_1.jpg,2001_1,"[256.7220153808594, 189.09237670898438, 355.88958740234375, 376.0563659667969]",pants,0.6
./aesop/data/images/2001/panel_1.jpg,2001_1,"[93.67900085449219, 5.27382230758667, 282.6683654785156, 269.1019592285156]",window,0.51
./aesop/data/images/2001/panel_1.jpg,2001_1,"[404.43963623046875, 132.6165313720703, 432.3663635253906, 160.00607299804688]",hand,0.5
./aesop/data/images/2001/panel_2.jpg,2001_2,"[433.06695556640625, 262.2134704589844, 516.6453857421875, 391.8824462890625]",pants,0.87
./aesop/data/images/2001/panel_2.jpg,2001_2,"[0.0, 2.1355817317962646, 288.42950439453125, 197.30075073242188]",sky,0.86
./aesop/data/images/2001/panel_2.jpg,2001_2,"[581.7572631835938, 256.1003723144531, 658.4462890625, 393.98321533203125]",pants,0.76
./aesop/data/images/2001/panel_2.jpg,2001_2,"[551.64453125, 233.47203063964844, 583.7387084960938, 261.801025390625]",hand,0.7
./aesop/data/images/2001/panel_2.jpg,2001_2,"[588.7643432617188, 103.69660186767578, 640.8409423828125, 157.188232421875]",head,0.63
./aesop/data/images/2001/panel_2.jpg,2001_2,"[25.787363052368164, 18.232147216796875, 268.8176574707031, 114.2337646484375]",kite,0.59
./aesop/data/images/2001/panel_2.jpg,2001_2,"[91.92007446289062, 0.07998649775981903, 623.1845092773438, 184.76551818847656]",sky,0.57
./aesop/data/images/2001/panel_2.jpg,2001_2,"[16.71503448486328, 17.328306198120117, 492.5079650878906, 235.1665496826172]",sky,0.57
./aesop/data/images/2001/panel_2.jpg,2001_2,"[433.8130798339844, 107.06812286376953, 485.7926330566406, 166.45388793945312]",head,0.55
./aesop/data/images/2001/panel_2.jpg,2001_2,"[171.39016723632812, 183.50015258789062, 306.45904541015625, 337.7111511230469]",girl,0.55
./aesop/data/images/6148/panel_0.jpg,6148_0,"[519.4913330078125, 177.8482666015625, 567.072265625, 303.0158386230469]",pants,0.81
./aesop/data/images/6148/panel_0.jpg,6148_0,"[0.0, 1.6221815347671509, 282.81134033203125, 176.30812072753906]",sky,0.64
./aesop/data/images/6148/panel_0.jpg,6148_0,"[349.5631408691406, 203.64613342285156, 394.0654602050781, 273.5633850097656]",door,0.62
./aesop/data/images/6148/panel_0.jpg,6148_0,"[483.8792419433594, 279.32501220703125, 541.8644409179688, 350.05255126953125]",girl,0.5
./aesop/data/images/6148/panel_0.jpg,6148_0,"[71.59904479980469, 129.06161499023438, 519.962890625, 383.80987548828125]",building,0.46
./aesop/data/images/6148/panel_0.jpg,6148_0,"[0.0, 19.648130416870117, 463.1062316894531, 233.39468383789062]",sky,0.44
./aesop/data/images/6148/panel_0.jpg,6148_0,"[492.5384521484375, 63.04496383666992, 584.6346435546875, 256.9311218261719]",girl,0.42
./aesop/data/images/6148/panel_0.jpg,6148_0,"[105.9994888305664, 172.29580688476562, 251.83419799804688, 303.9252624511719]",cabinet,0.41
./aesop/data/images/6148/panel_0.jpg,6148_0,"[472.3826599121094, 125.36952209472656, 600.5106201171875, 318.87603759765625]",woman,0.39
./aesop/data/images/6148/panel_0.jpg,6148_0,"[320.2443542480469, 103.2258529663086, 698.7645874023438, 340.45867919921875]",building,0.35
./aesop/data/images/6148/panel_1.jpg,6148_1,"[367.84417724609375, 167.75613403320312, 416.7022705078125, 298.0816345214844]",pants,0.83
./aesop/data/images/6148/panel_1.jpg,6148_1,"[0.0, 1.6598759889602661, 281.5866394042969, 176.2478790283203]",sky,0.64
./aesop/data/images/6148/panel_1.jpg,6148_1,"[321.80853271484375, 52.905677795410156, 417.09197998046875, 244.9052734375]",girl,0.5
./aesop/data/images/6148/panel_1.jpg,6148_1,"[390.79632568359375, 154.77879333496094, 598.6656494140625, 284.87640380859375]",building,0.49
./aesop/data/images/6148/panel_1.jpg,6148_1,"[330.4033508300781, 122.69952392578125, 459.1179504394531, 316.7648010253906]",woman,0.47
./aesop/data/images/6148/panel_1.jpg,6148_1,"[389.1759338378906, 85.55789184570312, 670.4922485351562, 337.9286193847656]",building,0.42
./aesop/data/images/6148/panel_1.jpg,6148_1,"[106.03388214111328, 172.3119659423828, 251.7395477294922, 303.9256591796875]",cabinet,0.42
./aesop/data/images/6148/panel_1.jpg,6148_1,"[348.46990966796875, 82.9143295288086, 422.47943115234375, 295.1080017089844]",girl,0.42
./aesop/data/images/6148/panel_1.jpg,6148_1,"[502.740966796875, 188.92361450195312, 575.85546875, 276.7022705078125]",drawers,0.39
./aesop/data/images/6148/panel_1.jpg,6148_1,"[166.66404724121094, 117.05736541748047, 620.3016357421875, 337.9875183105469]",building,0.38
./aesop/data/images/6148/panel_2.jpg,6148_2,"[182.00811767578125, 218.8826446533203, 225.43125915527344, 290.1259460449219]",door,0.73
./aesop/data/images/6148/panel_2.jpg,6148_2,"[0.0, 1.6235032081604004, 282.854736328125, 176.30560302734375]",sky,0.64
./aesop/data/images/6148/panel_2.jpg,6148_2,"[349.6186218261719, 203.71728515625, 394.0362548828125, 273.563232421875]",door,0.6
./aesop/data/images/6148/panel_2.jpg,6148_2,"[71.08482360839844, 128.39051818847656, 521.236572265625, 384.4808654785156]",building,0.44
./aesop/data/images/6148/panel_2.jpg,6148_2,"[0.0, 19.746747970581055, 465.922607421875, 232.90548706054688]",sky,0.43
./aesop/data/images/6148/panel_2.jpg,6148_2,"[297.00054931640625, 121.6453857421875, 696.623291015625, 339.8387145996094]",building,0.42
./aesop/data/images/6148/panel_2.jpg,6148_2,"[106.0344009399414, 172.31072998046875, 251.7510986328125, 303.91107177734375]",cabinet,0.41
./aesop/data/images/6148/panel_2.jpg,6148_2,"[71.9686279296875, 0.9506506323814392, 574.0120239257812, 157.31890869140625]",sky,0.3
./aesop/data/images/6148/panel_2.jpg,6148_2,"[548.3283081054688, 91.10641479492188, 638.9345703125, 265.47021484375]",woman,0.29
./aesop/data/images/6148/panel_2.jpg,6148_2,"[605.9595336914062, 178.3160400390625, 644.8401489257812, 198.67282104492188]",hand,0.29
./aesop/data/images/1430/panel_0.jpg,1430_0,"[123.62649536132812, 244.5348663330078, 185.86611938476562, 320.277099609375]",pants,0.72
./aesop/data/images/1430/panel_0.jpg,1430_0,"[452.2532958984375, 178.4226531982422, 479.9687194824219, 208.9185791015625]",bird,0.72
./aesop/data/images/1430/panel_0.jpg,1430_0,"[0.0, 2.326681137084961, 400.388427734375, 196.24078369140625]",sky,0.67
./aesop/data/images/1430/panel_0.jpg,1430_0,"[119.9410171508789, 154.30015563964844, 192.77609252929688, 304.4949951171875]",girl,0.61
./aesop/data/images/1430/panel_0.jpg,1430_0,"[287.6907043457031, 37.222476959228516, 398.0089111328125, 146.79164123535156]",kite,0.57
./aesop/data/images/1430/panel_0.jpg,1430_0,"[254.62718200683594, 1.1624394655227661, 700.0, 169.49473571777344]",sky,0.54
./aesop/data/images/1430/panel_0.jpg,1430_0,"[308.9629211425781, 48.392417907714844, 376.8516540527344, 124.32391357421875]",kite,0.39
./aesop/data/images/1430/panel_0.jpg,1430_0,"[308.98895263671875, 185.15411376953125, 337.9471435546875, 219.80419921875]",bird,0.33
./aesop/data/images/1430/panel_0.jpg,1430_0,"[120.70816040039062, 301.73193359375, 138.16531372070312, 324.2310791015625]",shoe,0.31
./aesop/data/images/1430/panel_0.jpg,1430_0,"[130.14730834960938, 190.38829040527344, 183.3085174560547, 253.5394287109375]",shirt,0.3
./aesop/data/images/1430/panel_1.jpg,1430_1,"[503.4564208984375, 52.75654983520508, 563.1553344726562, 107.13341522216797]",kite,0.84
./aesop/data/images/1430/panel_1.jpg,1430_1,"[0.0, 1.5622438192367554, 406.911865234375, 191.62205505371094]",sky,0.76
./aesop/data/images/1430/panel_1.jpg,1430_1,"[123.618408203125, 244.53599548339844, 185.8733673095703, 320.27362060546875]",pants,0.72
./aesop/data/images/1430/panel_1.jpg,1430_1,"[134.9819793701172, 1.618024468421936, 639.989013671875, 169.86294555664062]",sky,0.63
./aesop/data/images/1430/panel_1.jpg,1430_1,"[116.84415435791016, 162.17214965820312, 197.6685333251953, 335.45721435546875]",girl,0.6
./aesop/data/images/1430/panel_1.jpg,1430_1,"[128.8155059814453, 141.77345275878906, 182.69247436523438, 197.13548278808594]",head,0.35
./aesop/data/images/1430/panel_1.jpg,1430_1,"[120.7065658569336, 301.7313537597656, 138.1630401611328, 324.22967529296875]",shoe,0.31
./aesop/data/images/1430/panel_1.jpg,1430_1,"[130.13006591796875, 190.34327697753906, 183.29151916503906, 253.41168212890625]",shirt,0.3
./aesop/data/images/1430/panel_1.jpg,1430_1,"[5.217771053314209, 4.261279582977295, 209.10574340820312, 270.19677734375]",kite,0.26
./aesop/data/images/1430/panel_1.jpg,1430_1,"[262.5800476074219, 0.325356662273407, 700.0, 120.48515319824219]",sky,0.25
./aesop/data/images/1430/panel_2.jpg,1430_2,"[0.0, 1.294458031654358, 457.2120361328125, 183.31040954589844]",sky,0.76
./aesop/data/images/1430/panel_2.jpg,1430_2,"[286.552734375, 247.38369750976562, 361.6717834472656, 317.4613037109375]",pants,0.75
./aesop/data/images/1430/panel_2.jpg,1430_2,"[289.072998046875, 153.71994018554688, 369.9924011230469, 295.37799072265625]",girl,0.75
./aesop/data/images/1430/panel_2.jpg,1430_2,"[161.67758178710938, 2.0160906314849854, 630.6143188476562, 171.44815063476562]",sky,0.67
./aesop/data/images/1430/panel_2.jpg,1430_2,"[256.6207275390625, 163.03524780273438, 385.3082275390625, 337.062744140625]",girl,0.55
./aesop/data/images/1430/panel_2.jpg,1430_2,"[356.1866760253906, 245.3224639892578, 371.95068359375, 260.1612854003906]",hand,0.45
./aesop/data/images/1430/panel_2.jpg,1430_2,"[264.3093566894531, 289.1295471191406, 283.5379943847656, 312.4876403808594]",hand,0.44
./aesop/data/images/1430/panel_2.jpg,1430_2,"[301.1175842285156, 148.72747802734375, 356.5853576660156, 206.23121643066406]",head,0.37
./aesop/data/images/1430/panel_2.jpg,1430_2,"[3.668851613998413, 1.7732635736465454, 194.9967041015625, 209.17303466796875]",tree,0.36
./aesop/data/images/1430/panel_2.jpg,1430_2,"[260.79534912109375, 213.91419982910156, 383.01947021484375, 336.8909912109375]",woman,0.32
./aesop/data/images/2934/panel_0.jpg,2934_0,"[301.4817810058594, 122.39878845214844, 321.5982971191406, 178.74786376953125]",bottle,0.8
./aesop/data/images/2934/panel_0.jpg,2934_0,"[80.65548706054688, 102.95095825195312, 511.094482421875, 329.26593017578125]",building,0.64
./aesop/data/images/2934/panel_0.jpg,2934_0,"[376.27313232421875, 118.1396484375, 468.2193908691406, 178.98928833007812]",microwave,0.59
./aesop/data/images/2934/panel_0.jpg,2934_0,"[501.1823425292969, 324.28106689453125, 532.6204223632812, 355.2279052734375]",glove,0.58
./aesop/data/images/2934/panel_0.jpg,2934_0,"[110.07282257080078, 177.1431884765625, 249.66700744628906, 300.27520751953125]",cabinet,0.56
./aesop/data/images/2934/panel_0.jpg,2934_0,"[559.6412963867188, 80.12413024902344, 609.80517578125, 131.89158630371094]",head,0.53
./aesop/data/images/2934/panel_0.jpg,2934_0,"[348.9698791503906, 203.77906799316406, 394.1668701171875, 273.5429382324219]",door,0.52
./aesop/data/images/2934/panel_0.jpg,2934_0,"[442.894775390625, 61.816810607910156, 635.417724609375, 387.7831115722656]",man,0.45
./aesop/data/images/2934/panel_0.jpg,2934_0,"[207.6457977294922, 120.98995208740234, 668.7100830078125, 378.6826171875]",building,0.43
./aesop/data/images/2934/panel_0.jpg,2934_0,"[392.29681396484375, 0.015507095493376255, 698.07177734375, 121.19246673583984]",sky,0.42
./aesop/data/images/2934/panel_1.jpg,2934_1,"[301.4800720214844, 122.40846252441406, 321.5965270996094, 178.74131774902344]",bottle,0.81
./aesop/data/images/2934/panel_1.jpg,2934_1,"[379.0445861816406, 116.48126220703125, 467.3466491699219, 180.07077026367188]",microwave,0.78
./aesop/data/images/2934/panel_1.jpg,2934_1,"[495.9247741699219, 63.66398239135742, 543.8858642578125, 114.68091583251953]",head,0.59
